"No."  ,"Time"           ,"Source"        ,"Destination"   ,"Protocol","Length","Info"
"989"  ,"02:24:04.002014","10.140.212.198","10.224.168.94" ,"TCP"     ,"1132"  ,"52522  >  3478 [PSH, ACK] Seq=21501 Ack=407 Win=65535 Len=1078 [TCP segment of a reassembled PDU]"
"990"  ,"02:24:04.002072","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=22579 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"991"  ,"02:24:04.003215","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=17157 Win=65134 Len=0"
"992"  ,"02:24:04.003224","10.224.168.94" ,"10.140.212.198","TCP"     ,"1140"  ,"3478  >  52519 [PSH, ACK] Seq=16129 Ack=275 Win=29200 Len=1086 [TCP segment of a reassembled PDU]"
"993"  ,"02:24:04.003406","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=275 Ack=17215 Win=65535 Len=0"
"994"  ,"02:24:04.003602","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=19329 Win=65134 Len=0"
"995"  ,"02:24:04.003606","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=21501 Win=65134 Len=0"
"996"  ,"02:24:04.003607","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=23647 Win=65134 Len=0"
"997"  ,"02:24:04.004233","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=17215 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"998"  ,"02:24:04.004240","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=18675 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"999"  ,"02:24:04.004242","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=20135 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1000" ,"02:24:04.004344","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=21595 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1001" ,"02:24:04.004368","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=275 Ack=20135 Win=65535 Len=0"
"1002" ,"02:24:04.004608","10.224.168.94" ,"10.140.212.198","TCP"     ,"704"   ,"3478  >  52519 [PSH, ACK] Seq=23055 Ack=275 Win=29200 Len=650 [TCP segment of a reassembled PDU]"
"1003" ,"02:24:04.004653","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=275 Ack=23705 Win=65535 Len=0"
"1004" ,"02:24:04.021372","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=23647 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1005" ,"02:24:04.021430","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=24715 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1006" ,"02:24:04.021453","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=25783 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1007" ,"02:24:04.021483","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=26851 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1008" ,"02:24:04.021517","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=27919 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1009" ,"02:24:04.021552","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=28987 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1010" ,"02:24:04.021553","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=30055 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1011" ,"02:24:04.023080","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=25783 Win=65134 Len=0"
"1012" ,"02:24:04.023295","10.224.168.94" ,"10.140.212.198","TCP"     ,"1122"  ,"3478  >  52519 [PSH, ACK] Seq=23705 Ack=275 Win=29200 Len=1068 [TCP segment of a reassembled PDU]"
"1013" ,"02:24:04.023422","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=275 Ack=24773 Win=65535 Len=0"
"1014" ,"02:24:04.023487","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=27919 Win=65134 Len=0"
"1015" ,"02:24:04.023728","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=30055 Win=65134 Len=0"
"1016" ,"02:24:04.024012","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=24773 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1017" ,"02:24:04.024401","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=26233 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1018" ,"02:24:04.024404","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=27693 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1019" ,"02:24:04.024569","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=29153 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1020" ,"02:24:04.025003","10.224.168.94" ,"10.140.212.198","TCP"     ,"622"   ,"3478  >  52519 [PSH, ACK] Seq=30613 Ack=275 Win=29200 Len=568 [TCP segment of a reassembled PDU]"
"1021" ,"02:24:04.025080","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=275 Ack=31181 Win=65535 Len=0"
"1022" ,"02:24:04.038612","10.140.212.198","10.224.168.94" ,"TCP"     ,"1122"  ,"52522  >  3478 [PSH, ACK] Seq=31123 Ack=407 Win=65535 Len=1068 [TCP segment of a reassembled PDU]"
"1023" ,"02:24:04.038685","10.140.212.198","10.224.168.94" ,"TCP"     ,"1121"  ,"52522  >  3478 [PSH, ACK] Seq=32191 Ack=407 Win=65535 Len=1067 [TCP segment of a reassembled PDU]"
"1024" ,"02:24:04.038685","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=33258 Ack=407 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1025" ,"02:24:04.038686","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=34291 Ack=407 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1026" ,"02:24:04.038702","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=35324 Ack=407 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1027" ,"02:24:04.038794","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=36357 Ack=407 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1028" ,"02:24:04.038814","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=37390 Ack=407 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1029" ,"02:24:04.040204","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=32191 Win=65134 Len=0"
"1030" ,"02:24:04.040461","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=34291 Win=65134 Len=0"
"1031" ,"02:24:04.040465","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=36357 Win=65134 Len=0"
"1032" ,"02:24:04.040510","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=407 Ack=38423 Win=65134 Len=0"
"1033" ,"02:24:04.040853","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52522 [PSH, ACK] Seq=407 Ack=38423 Win=65134 Len=86 [TCP segment of a reassembled PDU]"
"1034" ,"02:24:04.040855","10.224.168.94" ,"10.140.212.198","TCP"     ,"1122"  ,"3478  >  52519 [PSH, ACK] Seq=31181 Ack=275 Win=29200 Len=1068 [TCP segment of a reassembled PDU]"
"1035" ,"02:24:04.040957","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52522  >  3478 [ACK] Seq=38423 Ack=493 Win=65535 Len=0"
"1036" ,"02:24:04.041004","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=275 Ack=32249 Win=65535 Len=0"
"1037" ,"02:24:04.041221","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52519  >  3478 [PSH, ACK] Seq=275 Ack=32249 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"1038" ,"02:24:04.041360","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=32249 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1039" ,"02:24:04.041365","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=33709 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1040" ,"02:24:04.041798","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=35169 Ack=275 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1041" ,"02:24:04.041802","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=36629 Ack=275 Win=29200 Len=1460PT=ITU-T G.728, SSRC=0x6A123DBC, Seq=31356, Time=288246880"
"1042" ,"02:24:04.042476","10.224.168.94" ,"10.140.212.198","TCP"     ,"446"   ,"3478  >  52519 [PSH, ACK] Seq=38089 Ack=275 Win=29200 Len=392 [TCP segment of a reassembled PDU]"
"1043" ,"02:24:04.042541","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=38481 Win=65535 Len=0"
"1044" ,"02:24:04.058739","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=38423 Ack=493 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1045" ,"02:24:04.058740","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52522  >  3478 [PSH, ACK] Seq=39456 Ack=493 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"1046" ,"02:24:04.058811","10.140.212.198","10.224.168.94" ,"TCP"     ,"1081"  ,"52522  >  3478 [PSH, ACK] Seq=40489 Ack=493 Win=65535 Len=1027 [TCP segment of a reassembled PDU]"
"1047" ,"02:24:04.058811","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=41516 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1048" ,"02:24:04.058928","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=42627 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1049" ,"02:24:04.058928","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=43738 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1050" ,"02:24:04.058929","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=44849 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1051" ,"02:24:04.060318","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=40489 Win=65134 Len=0"
"1052" ,"02:24:04.060504","10.224.168.94" ,"10.140.212.198","TCP"     ,"1087"  ,"3478  >  52519 [PSH, ACK] Seq=38481 Ack=305 Win=29200 Len=1033 [TCP segment of a reassembled PDU]"
"1053" ,"02:24:04.060646","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=39514 Win=65535 Len=0"
"1054" ,"02:24:04.060897","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=42627 Win=65134 Len=0"
"1055" ,"02:24:04.061302","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=44849 Win=65134 Len=0"
"1056" ,"02:24:04.061305","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=39514 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1057" ,"02:24:04.061548","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=40974 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1058" ,"02:24:04.061742","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=42434 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1059" ,"02:24:04.061745","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=43894 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1060" ,"02:24:04.061968","10.224.168.94" ,"10.140.212.198","TCP"     ,"718"   ,"3478  >  52519 [PSH, ACK] Seq=45354 Ack=305 Win=29200 Len=664 [TCP segment of a reassembled PDU]"
"1061" ,"02:24:04.062020","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=46018 Win=65535 Len=0"
"1062" ,"02:24:04.078772","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=45960 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1063" ,"02:24:04.078841","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=47071 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1064" ,"02:24:04.078872","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=48182 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1065" ,"02:24:04.078906","10.140.212.198","10.224.168.94" ,"TCP"     ,"1165"  ,"52522  >  3478 [PSH, ACK] Seq=49293 Ack=493 Win=65535 Len=1111 [TCP segment of a reassembled PDU]"
"1066" ,"02:24:04.078958","10.140.212.198","10.224.168.94" ,"TCP"     ,"1163"  ,"52522  >  3478 [PSH, ACK] Seq=50404 Ack=493 Win=65535 Len=1109 [TCP segment of a reassembled PDU]"
"1067" ,"02:24:04.078986","10.140.212.198","10.224.168.94" ,"TCP"     ,"545"   ,"52522  >  3478 [PSH, ACK] Seq=51513 Ack=493 Win=65535 Len=491 [TCP segment of a reassembled PDU]"
"1068" ,"02:24:04.079019","10.140.212.198","10.224.168.94" ,"TCP"     ,"1089"  ,"52522  >  3478 [PSH, ACK] Seq=52004 Ack=493 Win=65535 Len=1035 [TCP segment of a reassembled PDU]"
"1069" ,"02:24:04.079076","10.140.212.198","10.224.168.94" ,"TCP"     ,"909"   ,"52522  >  3478 [PSH, ACK] Seq=53039 Ack=493 Win=65535 Len=855 [TCP segment of a reassembled PDU]"
"1070" ,"02:24:04.080213","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=47071 Win=65134 Len=0"
"1071" ,"02:24:04.080510","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=49293 Win=65134 Len=0"
"1072" ,"02:24:04.080514","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=51513 Win=65134 Len=0"
"1073" ,"02:24:04.080515","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=53039 Win=65134 Len=0"
"1074" ,"02:24:04.080837","10.224.168.94" ,"10.140.212.198","TCP"     ,"1165"  ,"3478  >  52519 [PSH, ACK] Seq=46018 Ack=305 Win=29200 Len=1111 [TCP segment of a reassembled PDU]"
"1075" ,"02:24:04.080880","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=47129 Win=65535 Len=0"
"1076" ,"02:24:04.081490","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=47129 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1077" ,"02:24:04.081493","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=48589 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1078" ,"02:24:04.081717","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=50049 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1079" ,"02:24:04.081720","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=51509 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1080" ,"02:24:04.081989","10.224.168.94" ,"10.140.212.198","TCP"     ,"1037"  ,"3478  >  52519 [PSH, ACK] Seq=52969 Ack=305 Win=29200 Len=983 [TCP segment of a reassembled PDU]"
"1081" ,"02:24:04.082028","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=53952 Win=65535 Len=0"
"1082" ,"02:24:04.103329","10.140.212.198","10.224.168.94" ,"TCP"     ,"819"   ,"52522  >  3478 [PSH, ACK] Seq=53894 Ack=493 Win=65535 Len=765 [TCP segment of a reassembled PDU]"
"1083" ,"02:24:04.103422","10.140.212.198","10.224.168.94" ,"TCP"     ,"755"   ,"52522  >  3478 [PSH, ACK] Seq=54659 Ack=493 Win=65535 Len=701 [TCP segment of a reassembled PDU]"
"1084" ,"02:24:04.103422","10.140.212.198","10.224.168.94" ,"TCP"     ,"754"   ,"52522  >  3478 [PSH, ACK] Seq=55360 Ack=493 Win=65535 Len=700 [TCP segment of a reassembled PDU]"
"1085" ,"02:24:04.103423","10.140.212.198","10.224.168.94" ,"TCP"     ,"1090"  ,"52522  >  3478 [PSH, ACK] Seq=56060 Ack=493 Win=65535 Len=1036 [TCP segment of a reassembled PDU]"
"1086" ,"02:24:04.103466","10.140.212.198","10.224.168.94" ,"TCP"     ,"322"   ,"52522  >  3478 [PSH, ACK] Seq=57096 Ack=493 Win=65535 Len=268 [TCP segment of a reassembled PDU]"
"1087" ,"02:24:04.104901","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=54659 Win=65134 Len=0"
"1088" ,"02:24:04.105067","10.224.168.94" ,"10.140.212.198","TCP"     ,"819"   ,"3478  >  52519 [PSH, ACK] Seq=53952 Ack=305 Win=29200 Len=765 [TCP segment of a reassembled PDU]"
"1089" ,"02:24:04.105135","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=54717 Win=65535 Len=0"
"1090" ,"02:24:04.105320","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=56060 Win=65134 Len=0"
"1091" ,"02:24:04.105323","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=57364 Win=65134 Len=0"
"1092" ,"02:24:04.105961","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=54717 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1093" ,"02:24:04.106343","10.224.168.94" ,"10.140.212.198","TCP"     ,"1299"  ,"3478  >  52519 [PSH, ACK] Seq=56177 Ack=305 Win=29200 Len=1245 [TCP segment of a reassembled PDU]"
"1094" ,"02:24:04.106415","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=57422 Win=65535 Len=0"
"1125" ,"02:24:04.118261","10.140.212.198","10.224.168.94" ,"TCP"     ,"1073"  ,"52522  >  3478 [PSH, ACK] Seq=57364 Ack=493 Win=65535 Len=1019 [TCP segment of a reassembled PDU]"
"1126" ,"02:24:04.118372","10.140.212.198","10.224.168.94" ,"TCP"     ,"665"   ,"52522  >  3478 [PSH, ACK] Seq=58383 Ack=493 Win=65535 Len=611 [TCP segment of a reassembled PDU]"
"1127" ,"02:24:04.119807","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=58994 Win=65134 Len=0"
"1128" ,"02:24:04.119814","10.224.168.94" ,"10.140.212.198","TCP"     ,"1073"  ,"3478  >  52519 [PSH, ACK] Seq=57422 Ack=305 Win=29200 Len=1019 [TCP segment of a reassembled PDU]"
"1129" ,"02:24:04.119978","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=58441 Win=65535 Len=0"
"1130" ,"02:24:04.121371","10.224.168.94" ,"10.140.212.198","TCP"     ,"665"   ,"3478  >  52519 [PSH, ACK] Seq=58441 Ack=305 Win=29200 Len=611 [TCP segment of a reassembled PDU]"
"1131" ,"02:24:04.121483","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=59052 Win=65535 Len=0"
"1132" ,"02:24:04.161671","10.140.212.198","10.224.168.94" ,"TCP"     ,"522"   ,"52522  >  3478 [PSH, ACK] Seq=58994 Ack=493 Win=65535 Len=468 [TCP segment of a reassembled PDU]"
"1133" ,"02:24:04.161778","10.140.212.198","10.224.168.94" ,"TCP"     ,"1093"  ,"52522  >  3478 [PSH, ACK] Seq=59462 Ack=493 Win=65535 Len=1039 [TCP segment of a reassembled PDU]"
"1134" ,"02:24:04.161778","10.140.212.198","10.224.168.94" ,"TCP"     ,"1006"  ,"52522  >  3478 [PSH, ACK] Seq=60501 Ack=493 Win=65535 Len=952 [TCP segment of a reassembled PDU]"
"1135" ,"02:24:04.161797","10.140.212.198","10.224.168.94" ,"TCP"     ,"218"   ,"52522  >  3478 [PSH, ACK] Seq=61453 Ack=493 Win=65535 Len=164 [TCP segment of a reassembled PDU]"
"1137" ,"02:24:04.163248","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=60501 Win=65134 Len=0"
"1138" ,"02:24:04.163440","10.224.168.94" ,"10.140.212.198","TCP"     ,"522"   ,"3478  >  52519 [PSH, ACK] Seq=59052 Ack=305 Win=29200 Len=468 [TCP segment of a reassembled PDU]"
"1139" ,"02:24:04.163445","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=61617 Win=65134 Len=0"
"1140" ,"02:24:04.163561","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=59520 Win=65535 Len=0"
"1141" ,"02:24:04.163872","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52519 [ACK] Seq=59520 Ack=305 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"1142" ,"02:24:04.164856","10.224.168.94" ,"10.140.212.198","TCP"     ,"749"   ,"3478  >  52519 [PSH, ACK] Seq=60980 Ack=305 Win=29200 Len=695 [TCP segment of a reassembled PDU]"
"1143" ,"02:24:04.164958","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=61675 Win=65535 Len=0"
"1144" ,"02:24:04.179547","10.140.212.198","10.224.168.94" ,"TCP"     ,"396"   ,"52522  >  3478 [PSH, ACK] Seq=61617 Ack=493 Win=65535 Len=342 [TCP segment of a reassembled PDU]"
"1145" ,"02:24:04.180890","10.224.168.94" ,"10.140.212.198","TCP"     ,"396"   ,"3478  >  52519 [PSH, ACK] Seq=61675 Ack=305 Win=29200 Len=342 [TCP segment of a reassembled PDU]"
"1146" ,"02:24:04.180967","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52519  >  3478 [ACK] Seq=305 Ack=62017 Win=65535 Len=0"
"1147" ,"02:24:04.220248","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52522 [ACK] Seq=493 Ack=61959 Win=65134 Len=0"
"1148" ,"02:24:04.238663","10.140.212.198","10.224.168.94" ,"TCP"     ,"868"   ,"52522  >  3478 [PSH, ACK] Seq=61959 Ack=493 Win=65535 Len=814 [TCP segment of a reassembled PDU]"
"1149" ,"02:24:04.238729","10.140.212.198","10.224.168.94" ,"TCP"     ,"868"   ,"52522  >  3478 [PSH, ACK] Seq=62773 Ack=493 Win=65535 Len=814 [TCP segment of a reassembled PDU]"
"1150" ,"02:24:04.238778","10.140.212.198","10.224.168.94" ,"TCP"     ,"867"   ,"52522  >  3478 [PSH, ACK] Seq=63587 Ack=493 Win=65535 Len=813 [TCP segment of a reassembled PDU]"
"1151" ,"02:24:04.238798","10.140.212.198","10.224.168.94" ,"TCP"     ,"933"   ,"52522  >  3478 [PSH, ACK] Seq=64400 Ack=493 Win=65535 Len=879 [TCP segment of a reassembled PDU]"
"1152" ,"02:24:04.238825","10.140.212.198","10.224.168.94" ,"TCP"     ,"933"   ,"52522  >  3478 [PSH, ACK] Seq=65279 Ack=493 Win=65535 Len=879 [TCP segment of a reassembled PDU]"
"1153" ,"02:24:04.238834","10.140.212.198","10.224.168.94" ,"TCP"     ,"932"   ,"52522  >  3478 [PSH, ACK] Seq=66158 Ack=493 Win=65535 Len=878 [TCP segment of a reassembled PDU]"
"1154" ,"02:24:04.238856","10.140.212.198","10.224.168.94" ,"TCP"     ,"1005"  ,"52522  >  3478 [PSH, ACK] Seq=67036 Ack=493 Win=65535 Len=951 [TCP segment of a reassembled PDU]"
"1155" ,"02:24:04.238911","10.140.212.198","10.224.168.94" ,"TCP"     ,"1005"  ,"52522  >  3478 [PSH, ACK] Seq=67987 Ack=493 Win=65535 Len=951 [TCP segment of a reassembled PDU]"
"1156" ,"02:24:04.238939","10.140.212.198","10.224.168.94" ,"TCP"     ,"339"   ,"52522  >  3478 [PSH, ACK] Seq=68938 Ack=493 Win=65535 Len=285 [TCP segment of a reassembled PDU]"
